IP,Name,Sources
20.97.189.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.102.212.144/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.113.211.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.113.225.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.125.66.80/28,GPTBot,https://openai.com/gptbot.json
20.125.112.224/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.125.144.144/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.161.75.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.168.7.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.168.7.240/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.168.18.32/28,OpenAI SearchBot,https://openai.com/searchbot.json
20.169.6.224/28,OpenAI SearchBot,https://openai.com/searchbot.json
20.169.7.48/28,OpenAI SearchBot,https://openai.com/searchbot.json
20.169.73.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.73.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.77.0/25,OpenAI SearchBot,https://openai.com/searchbot.json
20.169.78.48/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.128/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.144/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.160/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.176/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.78.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.86.224/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.169.86.240/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.170.184.16/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.170.184.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.170.184.48/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.170.184.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.170.184.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.171.53.224/28,OpenAI SearchBot,https://openai.com/searchbot.json
20.171.123.64/28,OpenAI SearchBot,https://openai.com/searchbot.json
20.171.206.0/24,GPTBot,https://openai.com/gptbot.json
20.171.207.0/24,GPTBot,https://openai.com/gptbot.json
20.172.29.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.193.233.240/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.194.0.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.194.1.0/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.198.67.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.199.211.160/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.199.242.0/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.200.212.240/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.204.24.240/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.210.154.128/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.210.174.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.210.211.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.215.187.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.215.219.128/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.215.219.160/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.215.219.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.215.220.128/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.215.220.144/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.215.220.176/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.215.220.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.218.30.240/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.219.71.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.222.36.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.226.32.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.227.140.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.228.106.176/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.235.87.224/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.249.63.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.250.6.128/28,ChatGPT User,https://openai.com/chatgpt-user.json
20.250.136.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
23.98.142.176/28,ChatGPT User,https://openai.com/chatgpt-user.json
23.98.186.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
23.98.186.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
23.98.186.176/28,ChatGPT User,https://openai.com/chatgpt-user.json
23.98.186.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
23.102.140.144/28,ChatGPT User,https://openai.com/chatgpt-user.json
23.102.141.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
34.11.34.31/32,ClaudeBot,https://claude.com/crawling/bots.json
34.85.172.162/32,ClaudeBot,https://claude.com/crawling/bots.json
34.150.241.79/32,ClaudeBot,https://claude.com/crawling/bots.json
34.162.191.81/32,ClaudeBot,https://claude.com/crawling/bots.json
34.162.230.222/32,ClaudeBot,https://claude.com/crawling/bots.json
34.162.244.71/32,ClaudeBot,https://claude.com/crawling/bots.json
34.182.140.95/32,ClaudeBot,https://claude.com/crawling/bots.json
34.182.161.143/32,ClaudeBot,https://claude.com/crawling/bots.json
34.182.218.27/32,ClaudeBot,https://claude.com/crawling/bots.json
34.182.220.85/32,ClaudeBot,https://claude.com/crawling/bots.json
34.182.222.37/32,ClaudeBot,https://claude.com/crawling/bots.json
34.182.225.167/32,ClaudeBot,https://claude.com/crawling/bots.json
34.182.226.151/32,ClaudeBot,https://claude.com/crawling/bots.json
34.182.226.221/32,ClaudeBot,https://claude.com/crawling/bots.json
34.186.108.163/32,ClaudeBot,https://claude.com/crawling/bots.json
34.193.163.52/32,Perplexity User,https://www.perplexity.ai/perplexity-user.json
35.221.29.174/32,ClaudeBot,https://claude.com/crawling/bots.json
35.245.89.239/32,ClaudeBot,https://claude.com/crawling/bots.json
35.245.175.129/32,ClaudeBot,https://claude.com/crawling/bots.json
40.67.175.0/25,OpenAI SearchBot,https://openai.com/searchbot.json
40.74.200.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
40.78.161.48/28,ChatGPT User,https://openai.com/chatgpt-user.json
